Education,Has_Partner,Income,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Spent,Spending_Ratio,Children_Home,Customer_Tenure_Days
Master,0,33316,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,43,131,0.003932044663224877,2,268
Graduation,1,58554,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,46,586,0.01000785599617447,2,641
Basic,1,17256,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,22,62,0.0035929531757070005,1,218
Graduation,0,53034,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,40,447,0.008428555266432854,2,395
2n Cycle,1,52203,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,64,939,0.017987471984368713,0,698
2n Cycle,0,59601,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,37,797,0.013372258854717203,1,339
Master,0,75154,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,56,1143,0.01520877132288368,1,663
Graduation,0,47025,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,38,415,0.008825093035619352,1,234
Graduation,1,37971,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,41,30,0.0007900766374338311,1,216
Master,0,41335,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,46,187,0.0045240111285835246,1,185
Graduation,1,67267,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,56,251,0.0037313987542182646,1,47
Graduation,0,57338,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,39,237,0.004133384491959957,1,61
2n Cycle,1,50523,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,54,91,0.0018011598677829899,2,186
Master,0,35791,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,49,35,0.0009778994719342852,3,419
PhD,0,50611,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,54,493,0.009740965402778053,1,633
PhD,1,56242,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,45,971,0.017264677643042566,1,483
Graduation,0,48904,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,54,371,0.007586291509896941,1,574
Graduation,0,56243,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,39,396,0.0070408761979268535,3,181
Graduation,1,21355,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,29,68,0.0031842659798642006,1,313
Master,1,57420,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,43,322,0.005607802159526298,1,369
Master,0,46390,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,59,222,0.004785514119422289,1,55
2n Cycle,1,54342,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,58,177,0.003257149166390637,2,361
Graduation,1,20895,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,41,45,0.0021536252692031586,1,631
Graduation,1,92344,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,66,1899,0.020564411331542926,0,165
2n Cycle,1,26907,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,38,22,0.0008176310997138291,2,313
Graduation,1,44964,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,34,41,0.0009118405835779735,2,560
Graduation,1,75507,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,35,1440,0.019071079502562677,0,58
Master,1,53761,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,42,325,0.006045274455460278,2,261
Graduation,1,22682,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,41,95,0.004188343179613791,1,269
PhD,1,38887,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,42,42,0.0010800524596908992,1,119
2n Cycle,0,41658,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,39,72,0.0017283594987757454,2,597
PhD,1,29791,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,42,20,0.0006713436944043503,1,45
Master,1,63915,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,58,789,0.012344520065712274,2,334
Graduation,0,39996,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,40,15,0.000375037503750375,2,38
Graduation,0,26759,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,42,59,0.0022048656526776037,1,142
Master,0,63841,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,46,908,0.014222834855343744,1,434
PhD,1,51039,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,45,417,0.008170222770822312,2,566
Graduation,1,60544,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,53,289,0.0047733879492600426,2,673
Graduation,1,65685,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,42,769,0.01170739133744386,1,92
Graduation,1,37716,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,61,188,0.0049846219111252515,1,69
Graduation,0,36864,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,57,354,0.009602864583333334,1,685
Master,1,44511,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,44,727,0.01633304127069713,1,625
PhD,1,36947,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,47,146,0.0039516063550491245,2,691
Master,1,47352,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,63,319,0.006736779861463085,1,444
Master,1,67087,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,61,794,0.011835377942075216,1,194
Graduation,1,57045,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,64,454,0.007958629152423525,1,659
PhD,0,36957,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,61,152,0.004112887950861812,2,661
PhD,1,69389,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,37,797,0.011485970398766376,1,639
Graduation,1,80134,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,42,1690,0.021089674794718846,1,405
Master,1,43142,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,45,20,0.0004635853692457466,2,131
Graduation,1,80589,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,70,1428,0.01771953988757771,0,158
Graduation,0,34412,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,24,209,0.006073462745553876,1,501
Graduation,0,57537,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,35,545,0.009472165736830214,1,384
Basic,1,22634,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,48,96,0.004241406733233189,0,529
Graduation,1,51315,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,66,222,0.004326220403390821,0,126
Graduation,1,36026,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,42,61,0.0016932215622050741,3,105
Graduation,1,24639,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,41,44,0.0017857867608263322,2,152
PhD,1,34578,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,42,8,0.00023136098097055932,3,79
2n Cycle,0,65704,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,42,817,0.012434554973821989,0,259
Graduation,0,63810,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,48,1371,0.02148566055477198,1,595
PhD,1,54132,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,45,42,0.0007758811793393926,1,133
Graduation,1,18690,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,55,60,0.0032102728731942215,0,548
Graduation,1,28164,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,44,78,0.0027694929697486153,1,421
PhD,1,34596,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,40,23,0.0006648167418198636,1,442
PhD,1,43269,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,42,19,0.0004391134530495274,1,286
2n Cycle,0,38741,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,56,61,0.0015745592524715418,2,91
Graduation,0,31907,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,42,449,0.014072147177735294,0,482
Master,1,27100,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,31,37,0.0013653136531365313,1,450
2n Cycle,0,31163,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,41,38,0.001219394795109585,1,136
Graduation,1,92533,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,29,1131,0.012222666508164655,0,192
Graduation,0,34853,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,41,34,0.0009755257797033254,2,188
Graduation,0,70844,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,47,294,0.004149963299644289,2,242
2n Cycle,1,31086,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,35,48,0.0015441034549314803,2,421
Graduation,1,60544,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,53,289,0.0047733879492600426,2,673
2n Cycle,1,20491,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,28,30,0.0014640573910497292,0,520
Graduation,1,42523,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,50,125,0.002939585636008748,0,67
Graduation,1,39922,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,31,156,0.003907619858724513,1,500
Graduation,1,33402,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,62,70,0.002095682893239926,2,346
Master,1,36408,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,65,22,0.0006042627993847506,2,281
Graduation,1,21645,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,35,65,0.003003003003003003,1,664
Master,0,78427,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,66,1930,0.02460887194461091,0,613
Graduation,1,82657,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,68,2283,0.02762016526126039,0,275
Graduation,1,51876,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,56,310,0.00597578841853651,0,257
2n Cycle,1,78041,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,43,1319,0.016901372355556693,0,560
Graduation,1,52852,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,57,879,0.016631347914932263,1,575
PhD,1,70038,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,32,1244,0.01776178645877952,0,247
2n Cycle,1,69401,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,41,690,0.009942219852739874,1,98
Graduation,1,46053,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,42,209,0.004538249408290448,1,497
Graduation,1,77343,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,49,1134,0.014661960358403475,0,20
Graduation,0,73892,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1,61,1507,0.02039463000054133,0,228
PhD,0,40304,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,47,57,0.0014142516871774513,1,272
PhD,1,32727,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,49,529,0.016164023589085464,0,670
Graduation,1,68695,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,45,1091,0.015881796346167844,0,4
Graduation,0,43300,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1,43,180,0.004157043879907622,1,624
Graduation,1,26290,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,42,77,0.0029288702928870294,2,533
Graduation,0,93790,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,1,44,2349,0.02504531399936027,0,137
PhD,1,38410,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1,40,534,0.013902629523561572,0,653
Master,0,64866,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,64,556,0.008571516665125027,1,154
Graduation,1,57957,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0,55,637,0.010990907051779767,1,314
PhD,1,46015,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,59,46,0.0009996740193415191,2,77
Graduation,1,16531,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,36,44,0.0026616659609219042,1,11
Master,1,28072,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,28,47,0.0016742661726987745,1,356
Master,0,49476,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,51,795,0.016068396798447734,1,374
Graduation,1,50725,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,61,586,0.011552488910793494,1,501
Graduation,1,83844,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,62,1574,0.018772959305376653,0,413
PhD,1,41145,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,64,13,0.000315955766192733,2,141
Graduation,1,67419,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,44,1471,0.02181877512273988,1,529
2n Cycle,1,23162,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,44,65,0.0028063206976944996,2,190
Graduation,1,34380,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,37,175,0.005090168702734148,1,423
Graduation,0,34704,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,48,40,0.001152604887044721,1,428
PhD,1,94871,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,1,45,1078,0.011362797904522983,2,666
Graduation,1,65148,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,56,1115,0.017114876895683674,1,590
Graduation,1,39898,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,60,134,0.0033585643390646146,1,502
Master,0,64857,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,58,1540,0.023744545692831923,0,583
PhD,1,59892,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,44,87,0.001452614706471649,1,239
Master,0,41020,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,27,217,0.005290102389078498,0,244
PhD,1,57072,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,53,1034,0.018117465657415194,1,156
Graduation,0,60474,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,35,1180,0.019512517776234414,1,454
Graduation,1,62807,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,54,819,0.013039947776521725,1,667
2n Cycle,1,19414,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,33,32,0.0016482950448130215,1,256
Graduation,1,19107,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0,34,46,0.00240749463547391,1,311
2n Cycle,1,75484,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0,38,1159,0.015354247257696995,1,696
Master,0,70379,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,38,860,0.012219554128362153,1,483
Master,1,79419,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0,44,1631,0.02053664740175525,0,7
PhD,1,64014,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,68,444,0.006935982753772612,3,19
Graduation,1,76998,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,59,1910,0.024805839112704228,1,534
Master,1,49854,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,42,380,0.007622256990412003,1,231
PhD,1,60585,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,1,43,736,0.012148221506973674,2,370
PhD,0,42873,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,64,269,0.006274345158957852,2,524
Graduation,1,87679,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,1,26,2524,0.028786824667252135,0,337
Graduation,1,57867,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,0,36,612,0.010575975944839028,1,271
Graduation,1,35765,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,24,75,0.0020970222284356216,1,200
Graduation,1,65492,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0,55,1045,0.01595614731570268,0,154
Graduation,0,32952,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,37,55,0.0016690944403981549,1,210
PhD,1,53374,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,1,45,1064,0.019934799715217145,1,682
Graduation,1,71706,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0,55,1443,0.020123839009287926,1,593
Graduation,1,68487,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,26,1366,0.01994539109612043,0,532
Master,1,53253,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,39,436,0.008187332169079676,2,503
2n Cycle,0,31163,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,41,38,0.001219394795109585,1,136
Graduation,1,42014,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1,37,436,0.010377493216546865,1,681
Master,1,54108,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0,41,747,0.013805721889554225,2,601
PhD,0,49667,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,1,59,1396,0.028107193911450258,0,678
Master,1,63206,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,40,928,0.014682150428756764,0,101
Master,1,57136,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,0,42,642,0.011236348361803417,2,355
2n Cycle,1,46772,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0,39,1048,0.02240656803215599,1,599
PhD,1,78931,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,0,43,943,0.011947143707795416,0,247
Graduation,1,53977,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,56,907,0.016803453322711524,1,386
Graduation,1,84219,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,26,1198,0.014224818627625596,0,147
Master,0,46098,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,39,120,0.0026031498112716388,2,680
Graduation,1,73538,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0,49,1658,0.022546166607740215,1,581
Graduation,1,79529,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,0,28,1638,0.020596260483597178,0,63
2n Cycle,1,20981,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,1,37,73,0.003479338449072971,0,425
Graduation,0,51766,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0,34,275,0.0053123671908202295,1,110
Graduation,1,55759,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,52,854,0.015315913126132103,1,578
Graduation,1,33039,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,36,78,0.002360846272586943,1,293
Master,1,37787,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,0,42,106,0.0028051975547145843,1,282
Graduation,0,27242,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,1,44,106,0.0038910505836575876,1,595
PhD,0,87188,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,1,31,1923,0.022055787493691793,0,391
Graduation,1,69930,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,0,43,1662,0.023766623766623765,0,399
Graduation,0,37697,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,38,84,0.0022282940287025495,1,142
PhD,1,37401,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,41,48,0.0012833881447020133,1,54
Graduation,0,3502,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,41,5,0.0014277555682467161,1,442
Graduation,1,58597,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,0,38,733,0.012509172824547332,2,586
PhD,0,82032,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,66,1234,0.01504291008386971,0,85
Graduation,1,28087,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0,56,112,0.003987609926300424,2,565
PhD,0,74004,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,0,1,27,1658,0.022404194367872006,0,125
Graduation,1,19740,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,0,54,55,0.002786220871327254,1,462
2n Cycle,1,57036,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,0,39,1513,0.026527105687635878,1,565
2n Cycle,1,53083,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,0,56,271,0.005105212591601831,2,410
PhD,1,69283,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,0,39,904,0.013047933836583288,1,15
Master,0,46098,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,1,39,120,0.0026031498112716388,2,680
2n Cycle,1,23331,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,0,26,103,0.004414727187004415,1,663
2n Cycle,0,23331,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,0,26,269,0.01152972440101153,1,632
Graduation,0,9255,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,0,25,22,0.0023770934629929767,1,191
PhD,0,67786,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,0,1,55,1156,0.017053668899182722,0,204
PhD,1,71969,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,0,43,1086,0.015089830343620169,1,621
Master,0,59235,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,0,47,1128,0.019042795644466953,1,533
Graduation,1,31928,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,0,25,72,0.0022550739163117012,1,93
Master,1,74881,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,53,964,0.012873759698721973,2,478
Graduation,1,65819,99,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0,0,0,36,1383,0.021012169738221485,0,577
PhD,0,51411,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,61,18,0.0003501196242049367,3,399
Graduation,0,51983,95,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0,0,0,50,793,0.015254987207356251,1,667
Master,1,42386,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,28,100,0.0023592695701410843,1,532
2n Cycle,1,30390,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,0,27,80,0.0026324448831852583,0,300
Graduation,0,30983,50,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,0,1,51,167,0.00539005260949553,0,597
Graduation,0,66033,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,0,57,677,0.010252449532809352,1,525
2n Cycle,1,37284,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,39,23,0.0006168866001501985,2,457
Master,0,57530,68,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,0,63,92,0.0015991656527029375,1,260
2n Cycle,1,76800,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,0,49,641,0.008346354166666667,0,113
Graduation,1,63943,50,423,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0,0,0,58,1106,0.01729665483321083,1,665
Graduation,1,76081,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,52,1033,0.013577634363375876,0,37
Graduation,1,67445,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,40,1174,0.01740677589146712,1,686
Master,1,37054,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,0,47,25,0.0006746909915258812,2,287
Master,1,47175,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,0,1,52,240,0.005087440381558029,2,609
Graduation,0,31859,77,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0,0,38,20,0.000627766094353244,1,380
Graduation,0,27215,50,30,5,22,8,9,28,4,2,1,4,6,0,0,0,0,0,0,0,53,102,0.0037479331251148262,3,522
PhD,0,70179,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,38,1034,0.0147337522620727,1,343
Graduation,1,39922,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,31,156,0.003907619858724513,1,500
Master,1,49681,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,38,458,0.009218816046375878,2,237
Graduation,1,24645,16,5,3,4,4,1,0,1,1,0,2,8,0,0,0,0,0,0,0,26,17,0.0006897950902820044,1,605
Graduation,0,79865,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,0,60,792,0.009916734489450948,1,11
Graduation,1,44322,30,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,0,29,92,0.002075718604756103,1,13
Graduation,0,47958,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,0,62,407,0.008486592435047333,1,526
Master,0,63972,93,928,63,254,0,12,12,4,5,4,10,4,0,1,0,0,0,0,0,50,1269,0.01983680360157569,1,574
Graduation,1,75315,14,459,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0,0,0,60,841,0.011166434309234549,1,75
PhD,1,55517,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,0,1,64,633,0.011401912927571735,2,640
PhD,1,75283,26,733,9,180,12,19,66,11,6,3,5,4,0,0,0,0,0,0,0,57,1019,0.013535592364810117,3,459
PhD,0,82800,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,0,1,68,1315,0.015881642512077295,0,582
Graduation,1,38998,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,0,60,54,0.0013846863941740601,2,603
Master,0,90638,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,1,23,2525,0.027858072773009113,0,136
Master,1,27161,41,7,4,23,7,0,11,1,1,0,3,7,0,0,0,0,0,0,0,28,52,0.0019145097750451015,1,244
